StructureName,ElementRange,SizeRange,InsertAverage,SearchAverage,DeleteAverage
ArrayList,7082,1000,1313,6565,3106
ArrayList,7083,1000,1338,5077,2543
ArrayList,7084,1000,1364,6134,3309
ArrayList,7085,1000,1332,5948,3450
ArrayList,7086,1000,1355,4891,3224
ArrayList,7087,1000,1341,7036,3204
ArrayList,7088,1000,1327,4805,3180
ArrayList,7089,1000,1439,4109,2948
ArrayList,7090,1000,1380,7480,3175
ArrayList,7091,1000,1305,7481,2908
ArrayList,7092,1000,1356,5693,3080
ArrayList,7093,1000,1329,7528,2746
ArrayList,7094,1000,1327,6293,3044
ArrayList,7095,1000,1341,5015,3553
ArrayList,7096,1000,1323,4693,3773
ArrayList,7097,1000,1321,4819,3353
ArrayList,7098,1000,1294,8033,3011
ArrayList,7099,1000,1348,3897,3363
ArrayList,7100,1000,1296,5917,3027
ArrayList,7101,1000,1331,6186,3677
ArrayList,7102,1000,1349,8004,2808
ArrayList,7103,1000,1299,7750,2943
ArrayList,7104,1000,1342,7660,3101
ArrayList,7105,1000,1347,8894,3356
ArrayList,7106,1000,1306,5486,3249
ArrayList,7107,1000,1349,4263,3348
ArrayList,7108,1000,1327,4667,3281
ArrayList,7109,1000,1372,8770,3240
ArrayList,7110,1000,1327,4719,2890
ArrayList,7111,1000,1356,4510,3198
ArrayList,7112,1000,1340,9772,2842
ArrayList,7113,1000,1326,6732,2677
ArrayList,7114,1000,1325,5353,3210
ArrayList,7115,1000,1324,4028,3027
ArrayList,7116,1000,1317,4512,3204
ArrayList,7117,1000,1417,5904,3146
ArrayList,7118,1000,1352,8124,3807
ArrayList,7119,1000,1347,4460,2533
ArrayList,7120,1000,1336,9204,3412
ArrayList,7121,1000,1371,5409,3446
ArrayList,7122,1000,1329,7379,3261
ArrayList,7123,1000,1296,6444,3225
ArrayList,7124,1000,1326,6735,3078
ArrayList,7125,1000,1337,8151,3148
ArrayList,7126,1000,1311,8948,3177
ArrayList,7127,1000,1361,5573,3566
ArrayList,7128,1000,1336,5414,3885
ArrayList,7129,1000,1336,5170,2374
ArrayList,7130,1000,1334,7556,3274
ArrayList,7131,1000,1323,8177,3825
ArrayList,7132,1000,1343,7589,3630
ArrayList,7133,1000,1326,7594,3688
ArrayList,7134,1000,1323,5822,3318
ArrayList,7135,1000,1303,479291,2771
ArrayList,7136,1000,1352,7233,2910
ArrayList,7137,1000,1337,6101,3929
ArrayList,7138,1000,1341,7339,3822
ArrayList,7139,1000,1310,6650,2957
ArrayList,7140,1000,1345,6845,3272
ArrayList,7141,1000,1346,4799,3319
ArrayList,7142,1000,1301,7179,3806
ArrayList,7143,1000,1356,9442,2919
ArrayList,7144,1000,1349,4586,4295
ArrayList,7145,1000,1341,5572,3645
ArrayList,7146,1000,1329,4554,3417
ArrayList,7147,1000,1317,11493,2915
ArrayList,7148,1000,1339,6538,3183
ArrayList,7149,1000,1298,5565,2940
ArrayList,7150,1000,1326,5904,3421
ArrayList,7151,1000,1356,3844,3205
ArrayList,7152,1000,1311,9498,3494
ArrayList,7153,1000,1295,408140,3991
ArrayList,7154,1000,1296,6831,3074
ArrayList,7155,1000,1316,5801,3455
ArrayList,7156,1000,1355,5077,3183
ArrayList,7157,1000,1366,6046,3309
ArrayList,7158,1000,1337,10266,3407
ArrayList,7159,1000,1400,7348,3248
ArrayList,7160,1000,1355,6226,2918
ArrayList,7161,1000,1329,4377,3590
ArrayList,7162,1000,1310,4491,3442
ArrayList,7163,1000,1320,4186,3437
ArrayList,7164,1000,1334,6037,3190
ArrayList,7165,1000,1348,5007,3177
ArrayList,7166,1000,1366,4734,3298
ArrayList,7167,1000,1329,6193,3269
ArrayList,7168,1000,1339,5725,3784
ArrayList,7169,1000,1338,6758,3126
ArrayList,7170,1000,1456,8991,3107
ArrayList,7171,1000,1315,5621,3190
ArrayList,7172,1000,1326,6305,3985
ArrayList,7173,1000,1386,6165,2663
ArrayList,7174,1000,1330,4906,3078
ArrayList,7175,1000,1299,5282,3541
ArrayList,7176,1000,1346,6124,2827
ArrayList,7177,1000,1420,7692,2542
ArrayList,7178,1000,1329,6338,3461
ArrayList,7179,1000,1324,4383,3399
ArrayList,7180,1000,1333,5601,3144
ArrayList,7181,1000,1319,8096,3420
ArrayList,7182,1000,1320,5883,3214
ArrayList,7183,1000,1324,6934,3422
ArrayList,7184,1000,1350,6750,3700
ArrayList,7185,1000,1307,4984,3322
ArrayList,7186,1000,1330,8511,3270
ArrayList,7187,1000,1329,7241,3672
ArrayList,7188,1000,1310,5690,3503
ArrayList,7189,1000,1336,7897,3587
ArrayList,7190,1000,1343,4472,3019
ArrayList,7191,1000,1323,7638,2987
ArrayList,7192,1000,1362,5008,3194
ArrayList,7193,1000,1316,5133,3114
ArrayList,7194,1000,1326,6012,3567
ArrayList,7195,1000,1348,7504,2895
ArrayList,7196,1000,1398,5342,2930
ArrayList,7197,1000,1319,6531,2955
ArrayList,7198,1000,1328,6268,3092
ArrayList,7199,1000,1394,9288,3639
ArrayList,7200,1000,1343,5464,3474
ArrayList,7201,1000,1361,4228,2834
ArrayList,7202,1000,1362,5486,2455
ArrayList,7203,1000,1395,6095,3379
ArrayList,7204,1000,1322,7237,2836
ArrayList,7205,1000,1352,5879,3568
ArrayList,7206,1000,1439,5834,3315
ArrayList,7207,1000,1304,6549,2697
ArrayList,7208,1000,1383,5111,3437
ArrayList,7209,1000,1348,7134,2840
ArrayList,7210,1000,1331,7495,3678
ArrayList,7211,1000,1325,4658,3635
ArrayList,7212,1000,1337,7187,3861
ArrayList,7213,1000,1330,5928,2860
ArrayList,7214,1000,1307,6268,3096
ArrayList,7215,1000,1326,8205,3575
ArrayList,7216,1000,1335,6133,3220
ArrayList,7217,1000,1318,4997,3040
ArrayList,7218,1000,1345,5188,3013
ArrayList,7219,1000,1340,5214,3354
ArrayList,7220,1000,1317,7587,2739
ArrayList,7221,1000,1313,5249,3552
ArrayList,7222,1000,1330,7043,2936
ArrayList,7223,1000,1307,3866,2878
ArrayList,7224,1000,1346,3657,2715
ArrayList,7225,1000,1315,5666,2925
ArrayList,7226,1000,1388,5975,2992
ArrayList,7227,1000,1339,3723,3450
ArrayList,7228,1000,1290,5729,3711
ArrayList,7229,1000,1370,7299,2878
ArrayList,7230,1000,1304,8399,3424
ArrayList,7231,1000,1338,7157,3052
ArrayList,7232,1000,1337,8031,4453
ArrayList,7233,1000,1348,6518,3093
ArrayList,7234,1000,1332,4249,3578
ArrayList,7235,1000,1300,6513,3517
ArrayList,7236,1000,1339,7619,3018
ArrayList,7237,1000,1309,6672,3752
ArrayList,7238,1000,1313,8572,3167
ArrayList,7239,1000,1281,6173,3238
ArrayList,7240,1000,1410,7684,3903
ArrayList,7241,1000,1322,5569,3279
ArrayList,7242,1000,1340,6239,3561
ArrayList,7243,1000,1401,5842,3264
ArrayList,7244,1000,1403,6254,3153
ArrayList,7245,1000,1452,5647,4152
ArrayList,7246,1000,1320,5800,3791
ArrayList,7247,1000,1347,4326,3262
ArrayList,7248,1000,1352,4221,3072
ArrayList,7249,1000,1309,8411,3585
ArrayList,7250,1000,1312,9277,3261
ArrayList,7251,1000,1356,4348,3030
ArrayList,7252,1000,1363,5757,3165
ArrayList,7253,1000,1349,5293,2990
ArrayList,7254,1000,1398,6433,3638
ArrayList,7255,1000,1340,7787,3930
ArrayList,7256,1000,1325,6412,4682
ArrayList,7257,1000,1341,5183,3577
ArrayList,7258,1000,1319,5644,3606
ArrayList,7259,1000,1320,4815,3458
ArrayList,7260,1000,1316,4828,3577
ArrayList,7261,1000,1330,5685,3226
ArrayList,7262,1000,1298,6839,3396
ArrayList,7263,1000,1329,5565,3397
ArrayList,7264,1000,1362,8556,2984
ArrayList,7265,1000,1309,6131,2823
ArrayList,7266,1000,1335,8475,3584
ArrayList,7267,1000,1333,5416,3574
ArrayList,7268,1000,1362,6176,3522
ArrayList,7269,1000,1322,4874,3412
ArrayList,7270,1000,1305,6414,3237
ArrayList,7271,1000,1331,5681,2910
ArrayList,7272,1000,1306,7731,3145
ArrayList,7273,1000,1329,5728,3444
ArrayList,7274,1000,1321,4532,3343
ArrayList,7275,1000,1317,7268,3014
ArrayList,7276,1000,1288,4944,3284
ArrayList,7277,1000,1318,8702,3669
ArrayList,7278,1000,1302,4930,2440
ArrayList,7279,1000,1346,3439,3500
ArrayList,7280,1000,1296,7427,3126
ArrayList,7281,1000,1345,3961,3097
ArrayList,7282,1000,1390,5020,3213
ArrayList,7283,1000,1388,5771,3136
ArrayList,7284,1000,1344,3747,3470
ArrayList,7285,1000,1297,4183,5461
ArrayList,7286,1000,1303,5146,2654
ArrayList,7287,1000,1335,9145,3242
ArrayList,7288,1000,1351,11704,3749
ArrayList,7289,1000,1310,6386,3029
ArrayList,7290,1000,1311,5745,3232
ArrayList,7291,1000,1323,5751,3304
ArrayList,7292,1000,1330,7625,2779
ArrayList,7293,1000,1318,8727,3105
ArrayList,7294,1000,1318,5690,3693
ArrayList,7295,1000,1342,6248,3259
ArrayList,7296,1000,1318,5497,3368
ArrayList,7297,1000,1315,5085,3313
ArrayList,7298,1000,1315,3570,2921
ArrayList,7299,1000,1321,7647,3113
ArrayList,7300,1000,1322,7272,3266
ArrayList,7301,1000,1335,5512,3110
ArrayList,7302,1000,1357,8452,3024
ArrayList,7303,1000,1300,7125,3290
ArrayList,7304,1000,1309,8888,3556
ArrayList,7305,1000,1333,4464,3407
ArrayList,7306,1000,1323,6142,3270
ArrayList,7307,1000,1324,6783,2961
ArrayList,7308,1000,1342,6542,3683
ArrayList,7309,1000,1321,5626,2693
ArrayList,7310,1000,1337,7295,3904
ArrayList,7311,1000,1335,5602,3415
ArrayList,7312,1000,2949,8677,3404
ArrayList,7313,1000,1376,4557,3059
ArrayList,7314,1000,1399,6828,4087
ArrayList,7315,1000,1349,5975,5502
ArrayList,7316,1000,1305,4917,3102
ArrayList,7317,1000,1321,5773,3550
ArrayList,7318,1000,1364,7795,2872
ArrayList,7319,1000,1526,5764,2967
ArrayList,7320,1000,1436,7738,3730
ArrayList,7321,1000,1329,5796,3762
ArrayList,7322,1000,1357,6962,3300
ArrayList,7323,1000,1330,6414,3610
ArrayList,7324,1000,1386,5340,3497
ArrayList,7325,1000,1377,4590,2940
ArrayList,7326,1000,1314,7095,3562
ArrayList,7327,1000,1363,8206,3050
ArrayList,7328,1000,1337,7692,2888
ArrayList,7329,1000,1333,6443,3423
ArrayList,7330,1000,1379,3695,3208
ArrayList,7331,1000,1325,6611,2759
ArrayList,7332,1000,1344,4652,3172
ArrayList,7333,1000,1308,8453,3710
ArrayList,7334,1000,1323,4683,3756
ArrayList,7335,1000,1351,4831,2917
ArrayList,7336,1000,1329,6382,3873
ArrayList,7337,1000,1328,5998,3147
ArrayList,7338,1000,1470,5864,2981
ArrayList,7339,1000,1368,5000,3158
ArrayList,7340,1000,1357,7694,3790
ArrayList,7341,1000,1376,11158,3625
ArrayList,7342,1000,1395,6611,3802
ArrayList,7343,1000,1347,5021,3059
ArrayList,7344,1000,1429,6157,4490
ArrayList,7345,1000,1304,6689,3011
ArrayList,7346,1000,1502,6731,3663
ArrayList,7347,1000,1375,8296,3223
ArrayList,7348,1000,2354,6056,3825
ArrayList,7349,1000,1329,5430,3849
ArrayList,7350,1000,1397,3870,3072
ArrayList,7351,1000,1360,7230,2926
ArrayList,7352,1000,1343,7812,2639
ArrayList,7353,1000,1318,9195,3956
ArrayList,7354,1000,1371,6546,2536
ArrayList,7355,1000,1304,6298,3363
ArrayList,7356,1000,1313,7246,3418
ArrayList,7357,1000,1316,7185,3396
ArrayList,7358,1000,1309,4645,2846
ArrayList,7359,1000,1371,5588,3251
ArrayList,7360,1000,1307,5937,2890
ArrayList,7361,1000,1315,5308,3362
ArrayList,7362,1000,1322,5722,2927
ArrayList,7363,1000,1332,6236,3490
ArrayList,7364,1000,1305,7529,2877
ArrayList,7365,1000,1371,5084,2261
ArrayList,7366,1000,1307,6374,3071
ArrayList,7367,1000,1310,727578,2662
ArrayList,7368,1000,1324,4847,2994
ArrayList,7369,1000,1342,6081,3937
ArrayList,7370,1000,1340,5612,2754
ArrayList,7371,1000,1361,6093,3070
ArrayList,7372,1000,1325,4012,3105
ArrayList,7373,1000,1361,6383,2887
ArrayList,7374,1000,1347,8464,3041
ArrayList,7375,1000,1338,5551,2591
ArrayList,7376,1000,1341,4871,5141
ArrayList,7377,1000,1333,9172,3174
ArrayList,7378,1000,1341,8163,3350
ArrayList,7379,1000,1337,8642,2982
ArrayList,7380,1000,1436,8647,2729
ArrayList,7381,1000,1352,5334,2892
ArrayList,7382,1000,1326,6294,3305
ArrayList,7383,1000,1345,6569,3469
ArrayList,7384,1000,1339,5787,3207
ArrayList,7385,1000,1334,5420,2880
ArrayList,7386,1000,1323,6243,3051
ArrayList,7387,1000,1332,6042,3196
ArrayList,7388,1000,1386,9496,3545
ArrayList,7389,1000,1344,4532,2985
ArrayList,7390,1000,1336,6678,3522
ArrayList,7391,1000,1355,5818,3243
ArrayList,7392,1000,1381,7315,2964
ArrayList,7393,1000,1327,6281,3664
ArrayList,7394,1000,1374,5088,3688
ArrayList,7395,1000,1344,4862,3210
ArrayList,7396,1000,1339,6124,3792
ArrayList,7397,1000,1321,4914,3280
ArrayList,7398,1000,1338,8288,3955
ArrayList,7399,1000,1373,8269,3743
ArrayList,7400,1000,1349,4436,3457
ArrayList,7401,1000,1332,5641,2852
ArrayList,7402,1000,1349,4987,3137
ArrayList,7403,1000,1353,6537,2554
ArrayList,7404,1000,1324,8492,3724
ArrayList,7405,1000,1364,5277,3851
ArrayList,7406,1000,1351,5589,3456
ArrayList,7407,1000,1391,5570,3058
ArrayList,7408,1000,1325,5668,3581
ArrayList,7409,1000,1314,5486,2952
ArrayList,7410,1000,1322,7715,3009
ArrayList,7411,1000,1358,4772,3455
ArrayList,7412,1000,1307,6369,4049
ArrayList,7413,1000,1325,3370,3654
ArrayList,7414,1000,1325,4905,3546
ArrayList,7415,1000,1319,7307,3814
ArrayList,7416,1000,1335,5782,3546
ArrayList,7417,1000,1315,6187,3149
ArrayList,7418,1000,1361,7833,3306
ArrayList,7419,1000,1345,5970,2877
ArrayList,7420,1000,1309,5411,2883
ArrayList,7421,1000,1373,6274,2597
ArrayList,7422,1000,1324,5488,4266
ArrayList,7423,1000,1360,5170,3368
ArrayList,7424,1000,1351,5749,3076
ArrayList,7425,1000,1367,6052,3930
ArrayList,7426,1000,1339,5912,3080
ArrayList,7427,1000,1339,6141,3572
ArrayList,7428,1000,1320,6026,3757
ArrayList,7429,1000,1336,5644,2661
ArrayList,7430,1000,1329,5927,2941
ArrayList,7431,1000,1370,7267,2959
ArrayList,7432,1000,1337,7821,3676
ArrayList,7433,1000,1337,9120,3281
ArrayList,7434,1000,1291,6684,3247
ArrayList,7435,1000,1329,6499,3005
ArrayList,7436,1000,1316,6108,3143
ArrayList,7437,1000,1335,5878,2918
ArrayList,7438,1000,1373,7796,3431
ArrayList,7439,1000,1314,7638,3247
ArrayList,7440,1000,1371,7608,4020
ArrayList,7441,1000,1302,9921,4012
ArrayList,7442,1000,1336,5077,6490
ArrayList,7443,1000,1333,5978,3649
ArrayList,7444,1000,1322,6943,3030
ArrayList,7445,1000,1339,4327,3073
ArrayList,7446,1000,1351,7411,3043
ArrayList,7447,1000,1353,6986,2609
ArrayList,7448,1000,1328,6632,3533
ArrayList,7449,1000,1314,9264,3764
ArrayList,7450,1000,1345,5276,3658
ArrayList,7451,1000,1311,6850,2958
ArrayList,7452,1000,1324,5150,3852
ArrayList,7453,1000,1299,6961,3513
ArrayList,7454,1000,1354,5838,3874
ArrayList,7455,1000,1319,6935,4043
ArrayList,7456,1000,6073,7239,2764
ArrayList,7457,1000,1378,7064,3335
ArrayList,7458,1000,1316,5802,4028
ArrayList,7459,1000,1355,6061,3155
ArrayList,7460,1000,1351,7777,2626
ArrayList,7461,1000,1332,6306,3136
ArrayList,7462,1000,1296,5459,3782
ArrayList,7463,1000,1349,4770,3272
ArrayList,7464,1000,1340,6711,3909
ArrayList,7465,1000,1339,8011,3548
ArrayList,7466,1000,1338,7326,3151
ArrayList,7467,1000,1379,5012,3967
ArrayList,7468,1000,1311,6124,2869
ArrayList,7469,1000,1366,6184,3054
ArrayList,7470,1000,1350,7902,3204
ArrayList,7471,1000,1366,6217,3240
ArrayList,7472,1000,1339,6584,3406
ArrayList,7473,1000,1359,5395,3541
ArrayList,7474,1000,1334,5188,3217
ArrayList,7475,1000,1315,5759,3679
ArrayList,7476,1000,1335,5322,2955
ArrayList,7477,1000,1331,4046,3999
ArrayList,7478,1000,1298,4114,3219
ArrayList,7479,1000,1315,7783,3578
ArrayList,7480,1000,1313,8326,3159
ArrayList,7481,1000,1303,9304,2872
ArrayList,7482,1000,1359,9096,3392
ArrayList,7483,1000,1306,6127,4445
ArrayList,7484,1000,1321,7685,3453
ArrayList,7485,1000,1331,6448,505418
ArrayList,7486,1000,1327,5881,3762
ArrayList,7487,1000,1317,5813,3497
ArrayList,7488,1000,1343,4390,2965
ArrayList,7489,1000,1352,5383,3235
ArrayList,7490,1000,1348,7446,3334
ArrayList,7491,1000,1329,10545,3100
ArrayList,7492,1000,1317,5436,3631
ArrayList,7493,1000,1352,7906,3557
ArrayList,7494,1000,1351,6094,3580
ArrayList,7495,1000,1318,4954,2894
ArrayList,7496,1000,1351,6097,3857
ArrayList,7497,1000,1319,5923,2899
ArrayList,7498,1000,1346,7141,3369
ArrayList,7499,1000,1405,7824,3685
ArrayList,7500,1000,1322,10030,3320
ArrayList,7501,1000,1362,6528,3626
ArrayList,7502,1000,1447,8359,4023
ArrayList,7503,1000,1321,7428,3813
ArrayList,7504,1000,1337,6328,3194
ArrayList,7505,1000,1434,7112,3905
ArrayList,7506,1000,1349,6113,4366
ArrayList,7507,1000,1293,5913,2867
ArrayList,7508,1000,1323,5395,4000
ArrayList,7509,1000,1362,3511,4035
ArrayList,7510,1000,1333,7302,3311
ArrayList,7511,1000,1297,8436,2841
ArrayList,7512,1000,1302,7742,3959
ArrayList,7513,1000,1367,6719,3610
ArrayList,7514,1000,1320,6437,3388
ArrayList,7515,1000,1317,5750,3436
ArrayList,7516,1000,1324,4251,3575
ArrayList,7517,1000,1340,7918,3411
ArrayList,7518,1000,1301,7263,3831
ArrayList,7519,1000,1317,4693,3692
ArrayList,7520,1000,1326,7091,3746
ArrayList,7521,1000,1353,4500,3971
ArrayList,7522,1000,1313,7449,3035
ArrayList,7523,1000,1326,7286,3305
ArrayList,7524,1000,1329,8695,3712
ArrayList,7525,1000,1337,7942,3358
ArrayList,7526,1000,1335,7169,5277
ArrayList,7527,1000,1342,4887,3427
ArrayList,7528,1000,1321,7829,2803
ArrayList,7529,1000,1306,5814,3399
ArrayList,7530,1000,1310,5142,3751
ArrayList,7531,1000,1311,5764,2950
ArrayList,7532,1000,1341,10056,3573
ArrayList,7533,1000,1327,8356,3303
ArrayList,7534,1000,1360,6840,3339
ArrayList,7535,1000,1340,7879,3458
ArrayList,7536,1000,1313,4932,3381
ArrayList,7537,1000,1322,8195,3597
ArrayList,7538,1000,1294,9494,3424
ArrayList,7539,1000,1317,7739,3513
ArrayList,7540,1000,1335,7084,3065
ArrayList,7541,1000,1295,3456,2940
ArrayList,7542,1000,1320,5843,3383
ArrayList,7543,1000,1305,6993,3255
ArrayList,7544,1000,1345,6652,3300
ArrayList,7545,1000,1346,6629,2793
ArrayList,7546,1000,1329,5914,3300
ArrayList,7547,1000,1333,6176,3259
ArrayList,7548,1000,1327,6720,3887
ArrayList,7549,1000,1310,9679,3591
ArrayList,7550,1000,1312,7307,3719
ArrayList,7551,1000,1345,5518,3379
ArrayList,7552,1000,1325,4449,3721
ArrayList,7553,1000,1337,9683,3511
ArrayList,7554,1000,1315,6275,3813
ArrayList,7555,1000,1318,5792,3582
ArrayList,7556,1000,1313,6442,2590
ArrayList,7557,1000,1309,5294,4049
ArrayList,7558,1000,1301,6001,2887
ArrayList,7559,1000,1333,8553,3979
ArrayList,7560,1000,1303,6313,3583
ArrayList,7561,1000,1331,5158,3433
ArrayList,7562,1000,1307,6965,3087
ArrayList,7563,1000,1304,6782,3693
ArrayList,7564,1000,1314,5105,3455
ArrayList,7565,1000,1326,4595,3813
ArrayList,7566,1000,1323,6573,3253
ArrayList,7567,1000,1352,8640,3969
ArrayList,7568,1000,1314,4444,3237
ArrayList,7569,1000,1330,4275,3360
ArrayList,7570,1000,1333,4872,3470
ArrayList,7571,1000,1334,4245,3265
ArrayList,7572,1000,1351,7236,3654
ArrayList,7573,1000,1341,5164,3911
ArrayList,7574,1000,1366,7353,4143
ArrayList,7575,1000,1368,4937,4311
ArrayList,7576,1000,1379,7719,3265
ArrayList,7577,1000,1339,5102,2727
ArrayList,7578,1000,1364,5296,3642
ArrayList,7579,1000,1304,5058,3111
ArrayList,7580,1000,1333,6790,3476
ArrayList,7581,1000,1322,5871,3285
ArrayList,7582,1000,1328,7842,3376
ArrayList,7583,1000,1328,6161,3470
ArrayList,7584,1000,1350,6074,3369
ArrayList,7585,1000,1326,8516,3731
ArrayList,7586,1000,1317,6558,3146
ArrayList,7587,1000,1333,5911,5001
ArrayList,7588,1000,1337,5249,3249
ArrayList,7589,1000,1333,5715,3218
ArrayList,7590,1000,1329,8776,3725
ArrayList,7591,1000,1357,6462,3845
ArrayList,7592,1000,1332,8416,3429
ArrayList,7593,1000,1420,10047,3838
ArrayList,7594,1000,1360,6074,3702
ArrayList,7595,1000,1393,5683,3095
ArrayList,7596,1000,1321,7496,4088
ArrayList,7597,1000,1321,4069,3377
ArrayList,7598,1000,1348,8083,3730
ArrayList,7599,1000,1351,5298,2881
ArrayList,7600,1000,1350,9791,3206
ArrayList,7601,1000,1333,5501,3011
ArrayList,7602,1000,1295,544062,3959
ArrayList,7603,1000,1346,5813,3722
ArrayList,7604,1000,1326,7990,3406
ArrayList,7605,1000,1309,5779,3451
ArrayList,7606,1000,1318,5339,2963
ArrayList,7607,1000,1331,7461,3877
ArrayList,7608,1000,1323,6309,3755
ArrayList,7609,1000,1389,6383,4078
ArrayList,7610,1000,1325,7194,3281
ArrayList,7611,1000,1300,7093,516022
ArrayList,7612,1000,1387,6752,3252
ArrayList,7613,1000,1322,5845,3335
ArrayList,7614,1000,1328,5238,3183
ArrayList,7615,1000,1352,4555,4264
ArrayList,7616,1000,1323,7650,3150
ArrayList,7617,1000,1351,3783,3145
ArrayList,7618,1000,1334,6849,3843
ArrayList,7619,1000,1324,6755,4186
ArrayList,7620,1000,1317,6465,3159
ArrayList,7621,1000,1356,7373,3358
ArrayList,7622,1000,1379,7928,3260
ArrayList,7623,1000,1322,7784,3888
ArrayList,7624,1000,1369,7523,3382
ArrayList,7625,1000,1328,8978,3553
ArrayList,7626,1000,1391,6562,3511
ArrayList,7627,1000,1370,4424,3076
ArrayList,7628,1000,1339,8000,3203
ArrayList,7629,1000,1339,7342,3035
ArrayList,7630,1000,1562,9508,5068
ArrayList,7631,1000,1350,4618,3456
ArrayList,7632,1000,1372,7797,3576
ArrayList,7633,1000,1439,4095,3517
ArrayList,7634,1000,1392,5955,3520
ArrayList,7635,1000,1354,9468,3038
ArrayList,7636,1000,1278,6227,3204
ArrayList,7637,1000,1399,5141,3292
ArrayList,7638,1000,1340,5806,3165
ArrayList,7639,1000,1375,6609,3820
ArrayList,7640,1000,1375,8687,3456
ArrayList,7641,1000,1334,7064,3177
ArrayList,7642,1000,1322,7059,3189
ArrayList,7643,1000,1338,6154,3164
ArrayList,7644,1000,237349,4864,3543
ArrayList,7645,1000,1309,7346,3095
ArrayList,7646,1000,1339,7058,2967
ArrayList,7647,1000,1349,7923,3284
ArrayList,7648,1000,1329,5962,4223
ArrayList,7649,1000,1329,6335,3431
ArrayList,7650,1000,1333,5732,3454
ArrayList,7651,1000,1371,8807,3667
ArrayList,7652,1000,1305,5566,2926
ArrayList,7653,1000,1341,5805,3663
ArrayList,7654,1000,1362,5880,3715
ArrayList,7655,1000,1350,5607,3717
ArrayList,7656,1000,1348,5567,3336
ArrayList,7657,1000,1347,6214,3586
ArrayList,7658,1000,1400,6388,4315
ArrayList,7659,1000,1449,7014,3810
ArrayList,7660,1000,1373,7936,3521
ArrayList,7661,1000,1428,9286,3751
ArrayList,7662,1000,1357,7720,3625
ArrayList,7663,1000,1329,7798,3379
ArrayList,7664,1000,1350,5871,3827
ArrayList,7665,1000,1434,6019,3188
ArrayList,7666,1000,1332,4243,3512
ArrayList,7667,1000,1363,4539,3746
ArrayList,7668,1000,1340,7614,3729
ArrayList,7669,1000,1346,5396,3574
ArrayList,7670,1000,1310,7006,3798
ArrayList,7671,1000,1308,6775,3275
ArrayList,7672,1000,1326,6326,3391
ArrayList,7673,1000,1337,6071,3813
ArrayList,7674,1000,1337,5379,6760
ArrayList,7675,1000,1336,4659,3945
ArrayList,7676,1000,1356,7140,3096
ArrayList,7677,1000,1314,5166,2655
ArrayList,7678,1000,1317,5882,3645
ArrayList,7679,1000,1352,5513,3631
ArrayList,7680,1000,1333,7075,3406
ArrayList,7681,1000,1379,7211,3634
ArrayList,7682,1000,1367,7808,3395
ArrayList,7683,1000,1312,5367,3542
ArrayList,7684,1000,1327,4779,3189
ArrayList,7685,1000,1385,10489,3912
ArrayList,7686,1000,1315,9105,3291
ArrayList,7687,1000,1358,5030,3852
ArrayList,7688,1000,1368,7699,3380
ArrayList,7689,1000,1318,4614,3598
ArrayList,7690,1000,1316,6221,3386
ArrayList,7691,1000,1316,4626,3766
ArrayList,7692,1000,1362,3739,3253
ArrayList,7693,1000,1387,6963,3664
ArrayList,7694,1000,1315,6177,3329
ArrayList,7695,1000,1322,6054,4199
ArrayList,7696,1000,1350,6068,3578
ArrayList,7697,1000,1353,7777,3192
ArrayList,7698,1000,1353,8311,3531
ArrayList,7699,1000,1396,7665,3476
ArrayList,7700,1000,1372,9845,3495
ArrayList,7701,1000,1323,7113,3288
ArrayList,7702,1000,1315,4954,3268
ArrayList,7703,1000,1341,5823,4121
ArrayList,7704,1000,1342,6840,3463
ArrayList,7705,1000,1390,6798,2888
ArrayList,7706,1000,1319,6209,3632
ArrayList,7707,1000,1341,7597,3852
ArrayList,7708,1000,1276,5145,3082
ArrayList,7709,1000,1339,5433,3260
ArrayList,7710,1000,1442,4841,3304
ArrayList,7711,1000,1356,8280,4104
ArrayList,7712,1000,1319,5554,3698
ArrayList,7713,1000,1326,7577,3183
ArrayList,7714,1000,1337,6861,3587
ArrayList,7715,1000,1435,7762,4453
ArrayList,7716,1000,1345,7949,29352
ArrayList,7717,1000,1345,4473,2924
ArrayList,7718,1000,1330,7514,3763
ArrayList,7719,1000,1366,5165,3848
ArrayList,7720,1000,1374,4573,3060
ArrayList,7721,1000,1307,6086,3307
ArrayList,7722,1000,1315,3993,3145
ArrayList,7723,1000,1328,6537,3779
ArrayList,7724,1000,1329,5987,3222
ArrayList,7725,1000,1426,10367,3253
ArrayList,7726,1000,1531,5415,4751
ArrayList,7727,1000,1340,7924,4110
ArrayList,7728,1000,1325,5732,3007
ArrayList,7729,1000,1373,5304,3644
ArrayList,7730,1000,1356,5878,3496
ArrayList,7731,1000,1325,5911,4005
ArrayList,7732,1000,1347,7984,3790
ArrayList,7733,1000,1367,4887,3813
ArrayList,7734,1000,1357,5323,3342
ArrayList,7735,1000,1363,8205,4035
ArrayList,7736,1000,1315,4834,2991
ArrayList,7737,1000,1312,6115,4170
ArrayList,7738,1000,1326,5017,2601
ArrayList,7739,1000,1351,6609,3984
ArrayList,7740,1000,1402,6715,3126
ArrayList,7741,1000,1327,8374,3014
ArrayList,7742,1000,1314,6671,3464
ArrayList,7743,1000,1334,5271,2878
ArrayList,7744,1000,1375,5623,4696
ArrayList,7745,1000,1410,7266,3604
