StructureName,ElementRange,SizeRange,InsertAverage,SearchAverage,DeleteAverage
Array,6325,1000,3917247,3873627,5364
Array,6326,1000,4335023,4007715,6176
Array,6327,1000,4756879,4157119,7383
Array,6328,1000,4732611,4041096,6294
Array,6329,1000,4544730,4236571,6094
Array,6330,1000,5560146,2720155,4825
Array,6331,1000,8881658,3241512,6087
Array,6332,1000,4308013,4578755,5471
Array,6333,1000,5728598,3258606,6191
Array,6334,1000,4945685,4257288,8693
Array,6335,1000,5340478,3354924,5096
Array,6336,1000,5434068,3241845,5685
Array,6337,1000,4583394,3407467,5524
Array,6338,1000,4840038,3730993,6388
Array,6339,1000,4189168,4390678,6475
Array,6340,1000,4415535,4157762,6443
Array,6341,1000,4869827,3888956,5937
Array,6342,1000,4617400,3863989,5809
Array,6343,1000,5700431,2900041,5017
Array,6344,1000,4451419,3296127,5223
Array,6345,1000,4450669,3330725,648825
Array,6346,1000,4487681,3715498,5960
Array,6347,1000,4527168,4042815,6889
Array,6348,1000,5135847,3926890,7174
Array,6349,1000,4008236,3950316,5877
Array,6350,1000,5367977,3036877,5459
Array,6351,1000,4906631,3411640,6420
Array,6352,1000,4616924,3854006,6387
Array,6353,1000,4886014,3529391,5728
Array,6354,1000,4722599,4305366,7075
Array,6355,1000,5453464,3473359,7262
Array,6356,1000,4565758,3978045,7986
Array,6357,1000,5964731,3285022,6000
Array,6358,1000,4468509,4083216,7177
Array,6359,1000,5383086,3052279,5895
Array,6360,1000,4919525,3750596,7532
Array,6361,1000,4965864,3374253,6132
Array,6362,1000,6187689,2965298,8424
Array,6363,1000,5772696,2908905,6545
Array,6364,1000,4510149,3120869,519513
Array,6365,1000,5462659,6729884,8519
Array,6366,1000,4588324,4217805,6368
Array,6367,1000,4881038,3938604,7312
Array,6368,1000,5399244,3192801,5539
Array,6369,1000,5489084,3562025,224505
Array,6370,1000,5497573,3264728,5916
Array,6371,1000,3544520,4320777,6675
Array,6372,1000,5142584,3444883,6125
Array,6373,1000,4311527,4323628,5749
Array,6374,1000,6026352,3037109,5494
Array,6375,1000,5197544,3823707,5997
Array,6376,1000,4425335,3325977,5156
Array,6377,1000,6529371,2725855,5095
Array,6378,1000,4627205,4694328,6417
Array,6379,1000,5363359,3377265,5746
Array,6380,1000,6848971,4021910,6353
Array,6381,1000,8549915,4257097,6340
Array,6382,1000,7432191,5309059,7250
Array,6383,1000,8630121,4411112,6845
Array,6384,1000,5312658,6128866,6492
Array,6385,1000,7626164,4504163,6642
Array,6386,1000,7042944,5242227,6422
Array,6387,1000,6776341,3233515,5482
Array,6388,1000,4933842,4091072,5980
Array,6389,1000,4186038,3756120,6088
Array,6390,1000,4375986,4401029,5816
Array,6391,1000,4066161,3720601,70777
Array,6392,1000,4813547,3514180,5559
Array,6393,1000,5285658,3243174,5003
Array,6394,1000,5337216,2887611,5675
Array,6395,1000,4527333,3939313,5995
Array,6396,1000,6987831,4368409,6425
Array,6397,1000,5165226,3519400,5364
Array,6398,1000,4764238,4015067,6008
Array,6399,1000,4941305,3950178,5609
Array,6400,1000,5029298,3374724,4874
Array,6401,1000,5361688,3153988,6434
Array,6402,1000,5101609,3790949,6287
Array,6403,1000,4690109,3452928,491906
Array,6404,1000,4963968,3547009,6814
Array,6405,1000,5131726,3427841,5217
Array,6406,1000,4344754,3802716,5596
Array,6407,1000,5513447,2946483,5485
Array,6408,1000,5484661,2739934,5301
Array,6409,1000,4361019,3915282,5611
Array,6410,1000,4710585,4090517,5987
Array,6411,1000,5236942,2720138,4451
Array,6412,1000,4909042,3610239,5918
Array,6413,1000,5361026,3807711,7339
Array,6414,1000,5191896,3239866,5484
Array,6415,1000,4967678,3447442,5313
Array,6416,1000,4792165,3810090,1207367
Array,6417,1000,6667277,4838335,5350
Array,6418,1000,6636488,5692081,6866
Array,6419,1000,9197272,3679168,6966
Array,6420,1000,6228816,5094453,7336
Array,6421,1000,4602952,3599246,4956
Array,6422,1000,4459319,3973441,5846
Array,6423,1000,4967289,3404077,5089
Array,6424,1000,5182740,3070220,5000
Array,6425,1000,4953050,3686094,6232
Array,6426,1000,5403921,3009653,5469
Array,6427,1000,4278562,3921849,6654
Array,6428,1000,6245158,5638811,6565
Array,6429,1000,5013326,4075420,5171
Array,6430,1000,5189139,3929341,7461
Array,6431,1000,5466991,3299326,5332
Array,6432,1000,5848470,3055168,5256
Array,6433,1000,4442743,3692334,5964
Array,6434,1000,4377251,3718249,6016
Array,6435,1000,7255880,8212803,7801
Array,6436,1000,5104920,4104467,6126
Array,6437,1000,5593674,2906672,6958
Array,6438,1000,5115541,3389021,5858
Array,6439,1000,4431423,3013153,382668
Array,6440,1000,4835797,3602560,5883
Array,6441,1000,4707899,3833054,7598
Array,6442,1000,5232119,3236443,5935
Array,6443,1000,9617169,2706498,5175
Array,6444,1000,6363506,5839097,8318
Array,6445,1000,6552373,6368519,7658
Array,6446,1000,7940650,3824398,1106224
Array,6447,1000,4515950,3492976,5753
Array,6448,1000,6100622,2713744,5005
Array,6449,1000,5188083,3088042,5483
Array,6450,1000,3936378,4916428,7081
Array,6451,1000,5110678,3311595,5232
Array,6452,1000,5223128,3410771,11514
Array,6453,1000,5383816,3604825,5445
Array,6454,1000,5677311,2704223,4806
Array,6455,1000,4443111,3725537,6306
Array,6456,1000,4674296,4079445,7588
Array,6457,1000,4392745,3962535,4831
Array,6458,1000,5046282,3773811,5920
Array,6459,1000,5711838,3209127,5337
Array,6460,1000,7396793,5120528,7216
Array,6461,1000,4352609,4487026,5965
Array,6462,1000,5428495,3333916,6007
Array,6463,1000,5196259,3499781,5880
Array,6464,1000,5392894,3795049,5559
Array,6465,1000,5119401,3631449,6196
Array,6466,1000,4487034,3961164,5476
Array,6467,1000,5110263,3427149,5575
Array,6468,1000,5006187,3180658,5213
Array,6469,1000,5371156,2900242,5103
Array,6470,1000,5727463,3318554,6216
Array,6471,1000,5361781,3075226,5206
Array,6472,1000,4710276,3798796,5625
Array,6473,1000,5071475,2921767,4675
Array,6474,1000,5067639,4106071,6250
Array,6475,1000,4984725,3832634,6462
Array,6476,1000,5115261,3335539,6218
Array,6477,1000,4335726,4583755,6945
Array,6478,1000,4736089,3535532,341853
Array,6479,1000,5734779,3312062,6314
Array,6480,1000,5457143,3600956,6619
Array,6481,1000,5019410,3526262,5896
Array,6482,1000,5567338,3004861,6740
Array,6483,1000,5040342,4172159,6481
Array,6484,1000,4339135,4462031,5811
Array,6485,1000,4979457,3632163,5443
Array,6486,1000,5171321,3080144,5013
Array,6487,1000,4957562,3221273,5185
Array,6488,1000,4539772,3752934,5249
Array,6489,1000,3650135,4808423,6409
Array,6490,1000,4155073,4437582,6094
Array,6491,1000,5742646,3242864,5264
Array,6492,1000,5613427,3108160,5746
Array,6493,1000,5620779,2710939,4684
Array,6494,1000,4462646,7281815,6864
Array,6495,1000,4441352,4774139,5942
Array,6496,1000,4495933,3424236,5512
Array,6497,1000,5095425,3311128,4976
Array,6498,1000,4318666,4020627,6164
Array,6499,1000,4567922,3606573,5808
Array,6500,1000,6011314,2912062,5310
Array,6501,1000,5788971,2957473,5237
Array,6502,1000,4495530,4551819,7692
Array,6503,1000,4008539,4013668,385108
Array,6504,1000,5714110,2714051,5496
Array,6505,1000,4306811,3763503,5934
Array,6506,1000,5611918,3578883,6567
Array,6507,1000,5932829,2897118,5404
Array,6508,1000,4784344,3695467,6515
Array,6509,1000,4348324,3979749,6094
Array,6510,1000,4318525,3879267,5000
Array,6511,1000,5822751,3274226,5468
Array,6512,1000,5544359,2717749,4761
Array,6513,1000,4722465,2954069,4818
Array,6514,1000,5676267,2730415,5054
Array,6515,1000,5382312,3080770,5864
Array,6516,1000,4531818,3996653,6422
Array,6517,1000,5864023,3336378,6681
Array,6518,1000,4752795,3786102,6446
Array,6519,1000,4089132,4473006,7550
Array,6520,1000,5181679,3434780,4634
Array,6521,1000,5344289,3146195,5647
Array,6522,1000,4982224,3600894,5651
Array,6523,1000,4517383,4105109,7019
Array,6524,1000,5166375,3090096,5412
Array,6525,1000,5910352,3301205,6063
Array,6526,1000,5417804,3456757,5443
Array,6527,1000,5246130,3073008,6604
Array,6528,1000,6621313,3905794,6520
Array,6529,1000,5741962,3714733,6298
Array,6530,1000,4992695,4078613,6854
Array,6531,1000,5539762,3787668,7124
Array,6532,1000,6119935,2696141,5125
Array,6533,1000,4907298,3707535,6564
Array,6534,1000,4613345,3695489,5714
Array,6535,1000,5869238,2713488,5068
Array,6536,1000,6178947,3590309,7330
Array,6537,1000,4488155,3923155,6793
Array,6538,1000,3739730,4441504,5505
Array,6539,1000,5011944,3453920,6128
Array,6540,1000,4931479,3066694,5075
Array,6541,1000,5464084,2931130,5088
Array,6542,1000,4337840,4023249,5990
Array,6543,1000,4502938,3098778,4630
Array,6544,1000,5837221,2918967,5814
Array,6545,1000,5991354,3336548,6629
Array,6546,1000,5131446,3129302,5556
Array,6547,1000,5426944,3344403,6033
Array,6548,1000,4676979,3671706,4753
Array,6549,1000,3624828,4184056,5917
Array,6550,1000,5700836,3445720,5607
Array,6551,1000,4532165,4166854,6119
Array,6552,1000,5228569,3121244,4667
Array,6553,1000,5130178,3343315,5338
Array,6554,1000,4225911,3790768,5402
Array,6555,1000,5858817,3271422,5422
Array,6556,1000,4997767,3682199,5730
Array,6557,1000,4025314,3827823,5776
Array,6558,1000,5222836,3509363,6626
Array,6559,1000,5135415,3639806,6188
Array,6560,1000,3893761,3794853,6299
Array,6561,1000,5138009,2959344,4916
Array,6562,1000,4369869,3608818,237526
Array,6563,1000,4663319,4051084,5391
Array,6564,1000,4864673,3520217,5625
Array,6565,1000,5369520,2698590,4662
Array,6566,1000,4589975,3818970,6928
Array,6567,1000,4847581,3558613,6009
Array,6568,1000,5941138,2718626,5299
Array,6569,1000,4613120,3901527,5737
Array,6570,1000,5735399,2702894,4704
Array,6571,1000,4370988,3387594,5582
Array,6572,1000,4959648,3672453,5672
Array,6573,1000,5876157,2733820,4901
Array,6574,1000,4474661,3827586,6098
Array,6575,1000,5070534,3507894,6082
Array,6576,1000,5491729,3559924,7500
Array,6577,1000,6098167,2950122,6770
Array,6578,1000,5584725,2960300,6331
Array,6579,1000,4779921,3604134,6221
Array,6580,1000,5201587,3644616,6972
Array,6581,1000,5343337,3460681,5162
Array,6582,1000,5450927,2918968,5078
Array,6583,1000,4890138,3347037,6138
Array,6584,1000,5138263,3313586,6036
Array,6585,1000,4497028,2704720,4590
Array,6586,1000,5898075,2695758,4719
Array,6587,1000,5036192,3288387,5429
Array,6588,1000,4183104,3918531,6015
Array,6589,1000,3939849,4229549,8933
Array,6590,1000,5487217,3176315,5347
Array,6591,1000,4893096,3300674,5506
Array,6592,1000,5471757,3184909,6337
Array,6593,1000,3628814,4715662,5161
Array,6594,1000,4389119,4459995,6127
Array,6595,1000,4415427,4043658,5924
Array,6596,1000,4037959,3731296,5798
Array,6597,1000,3689858,4203320,6107
Array,6598,1000,4436329,3724359,5705
Array,6599,1000,4697985,3310948,5373
Array,6600,1000,4274074,3855295,6326
Array,6601,1000,4458755,3826374,5809
Array,6602,1000,4686173,2915871,4732
Array,6603,1000,4241827,4624107,6602
Array,6604,1000,4384016,4104006,6144
Array,6605,1000,4593109,3408774,5544
Array,6606,1000,5160917,3365433,5706
Array,6607,1000,4431998,3747298,5699
Array,6608,1000,4270090,3623543,5569
Array,6609,1000,3776046,4349775,6390
Array,6610,1000,4427339,4734736,6564
Array,6611,1000,5394331,3261924,5270
Array,6612,1000,5441036,3544880,6132
Array,6613,1000,4361444,4592265,7868
Array,6614,1000,5165278,3618194,6348
Array,6615,1000,5429919,2905324,5448
Array,6616,1000,6169914,2706490,5532
Array,6617,1000,5656426,2923153,5466
Array,6618,1000,5223446,3195559,4951
Array,6619,1000,5369232,3103251,5466
Array,6620,1000,5343621,3226810,5873
Array,6621,1000,5401386,2896122,4950
Array,6622,1000,4951292,2703364,4538
Array,6623,1000,5005450,3275588,5262
Array,6624,1000,5140879,4077275,5808
Array,6625,1000,5367887,2713435,4478
Array,6626,1000,4286389,3907360,6158
Array,6627,1000,4480159,4249201,7907
Array,6628,1000,4808045,3370557,691174
Array,6629,1000,5920809,2721417,6065
Array,6630,1000,4356625,3724345,6515
Array,6631,1000,4196602,4804732,6988
Array,6632,1000,5057500,3745935,7736
Array,6633,1000,5359472,3457745,6166
Array,6634,1000,4223912,3514701,5757
Array,6635,1000,4150415,4293397,9297
Array,6636,1000,4532005,4293957,6303
Array,6637,1000,5488722,3035606,4873
Array,6638,1000,3667492,4769721,7018
Array,6639,1000,4775966,3703654,5960
Array,6640,1000,8695608,4906501,8066
Array,6641,1000,6055905,2939669,5925
Array,6642,1000,4552365,3483109,5268
Array,6643,1000,5219082,2730366,4682
Array,6644,1000,4469970,3902908,5935
Array,6645,1000,5454440,2960240,5574
Array,6646,1000,4542530,3711505,5553
Array,6647,1000,4127808,4128796,5622
Array,6648,1000,5341841,2908805,4925
Array,6649,1000,5075029,3535520,6672
Array,6650,1000,5101040,3357173,6910
Array,6651,1000,3647155,4943249,5730
Array,6652,1000,4720891,4076816,5903
Array,6653,1000,5207331,3107703,5224
Array,6654,1000,4480262,3766871,6659
Array,6655,1000,5024444,3636797,6690
Array,6656,1000,5298073,3117497,5227
Array,6657,1000,5221678,3113862,4930
Array,6658,1000,5003810,3166438,5187
Array,6659,1000,4549949,3782130,5942
Array,6660,1000,5259663,2917467,5251
Array,6661,1000,4229457,4144053,6661
Array,6662,1000,5009844,3230734,5910
Array,6663,1000,4261282,3959780,5636
Array,6664,1000,4704048,3909255,5278
Array,6665,1000,4743821,3960854,5934
Array,6666,1000,4684900,3457330,5193
Array,6667,1000,4134851,3972161,6333
Array,6668,1000,3919034,4487346,6424
Array,6669,1000,4769162,3671581,6688
Array,6670,1000,3834908,3897184,5578
Array,6671,1000,3817274,4422832,6122
Array,6672,1000,5082884,2978514,5033
Array,6673,1000,4918350,4122121,7074
Array,6674,1000,5474176,2772469,5289
Array,6675,1000,3749756,4628379,5895
Array,6676,1000,4448854,4202278,6373
Array,6677,1000,4392060,3928432,5788
Array,6678,1000,4928429,3095172,5222
Array,6679,1000,5033020,3560066,6066
Array,6680,1000,4880607,3845457,6852
Array,6681,1000,4824475,3727625,7366
Array,6682,1000,4831452,3569959,5687
Array,6683,1000,3462243,4907366,8424
Array,6684,1000,5077013,3036869,4541
Array,6685,1000,5412899,2952937,4924
Array,6686,1000,4330350,3768816,5343
Array,6687,1000,4048193,3660919,5587
Array,6688,1000,4316705,4090042,6763
Array,6689,1000,4992968,3083769,5132
Array,6690,1000,4756024,3248295,5304
Array,6691,1000,4448045,3778530,5893
Array,6692,1000,4515670,3567354,5864
Array,6693,1000,4383362,3349725,4758
Array,6694,1000,4302959,3705869,5868
Array,6695,1000,4577108,3760548,5973
Array,6696,1000,5065605,2723522,4579
Array,6697,1000,4873360,3526123,5341
Array,6698,1000,5100947,3142339,5981
Array,6699,1000,6617549,4709813,5745
Array,6700,1000,5825405,3352507,5620
Array,6701,1000,5394815,2987326,5685
Array,6702,1000,4049632,3980576,5605
Array,6703,1000,5225405,3510772,7027
Array,6704,1000,5406842,3547180,5396
Array,6705,1000,4575519,3447614,5301
Array,6706,1000,4798172,3509799,5026
Array,6707,1000,4665052,3757084,5562
Array,6708,1000,4725667,3926178,5498
Array,6709,1000,5012567,3345425,5743
Array,6710,1000,5576322,2965674,6006
Array,6711,1000,4924248,2931183,5698
Array,6712,1000,6462039,2964860,6825
Array,6713,1000,4463231,3611427,5782
Array,6714,1000,4718462,3710654,6199
Array,6715,1000,4760306,4213804,7048
Array,6716,1000,6051145,3003936,6922
Array,6717,1000,4785001,3924080,6763
Array,6718,1000,5230399,3379453,6026
Array,6719,1000,5488094,3134539,5379
Array,6720,1000,5637124,3585915,6195
Array,6721,1000,4268218,4059801,6450
Array,6722,1000,5247103,3737257,6704
Array,6723,1000,5825962,2941582,5065
Array,6724,1000,4342296,3796010,6041
Array,6725,1000,5111157,3143914,5220
Array,6726,1000,4531547,3948763,6271
Array,6727,1000,5094618,4078678,6712
Array,6728,1000,5491128,2716985,5110
Array,6729,1000,5105015,3348479,5826
Array,6730,1000,4774812,3336268,5196
Array,6731,1000,5668021,3160272,5746
Array,6732,1000,4028193,4362983,6737
Array,6733,1000,6174387,5138552,6595
Array,6734,1000,6076468,3899911,6011
Array,6735,1000,4332093,4023942,6095
Array,6736,1000,3824534,3761042,5350
Array,6737,1000,5446093,3140605,5563
Array,6738,1000,5050578,3288896,5142
Array,6739,1000,3957252,3395863,4808
Array,6740,1000,5223938,3139355,5840
Array,6741,1000,4987999,3550009,5342
Array,6742,1000,4878607,2737235,4724
Array,6743,1000,4689672,3576462,5762
Array,6744,1000,4616811,3432139,5014
Array,6745,1000,4412957,3369087,5450
Array,6746,1000,4082104,4315252,5949
Array,6747,1000,5141812,3347205,5292
Array,6748,1000,4518753,3217789,5059
Array,6749,1000,5025016,3152609,5310
Array,6750,1000,4245965,4015151,5942
Array,6751,1000,4578531,3511248,5192
Array,6752,1000,5483303,3099484,5410
Array,6753,1000,5202844,2938466,5082
Array,6754,1000,5222621,2856267,5314
Array,6755,1000,5236810,3410384,6853
Array,6756,1000,5169029,3777678,6229
Array,6757,1000,4204014,4131702,5469
Array,6758,1000,5303669,2944248,5273
Array,6759,1000,4530523,3717300,5573
Array,6760,1000,4897214,3335366,5013
Array,6761,1000,4667440,3620197,5983
Array,6762,1000,3716096,3590781,7655
Array,6763,1000,5424081,3573820,6177
Array,6764,1000,4870473,4121513,7838
Array,6765,1000,4275811,4105618,8035
Array,6766,1000,5092224,3254935,6162
Array,6767,1000,6967397,4485594,6978
Array,6768,1000,4452167,4801278,6722
Array,6769,1000,4412476,3915379,6495
Array,6770,1000,4766769,3204500,5713
Array,6771,1000,5062912,3108214,4906
Array,6772,1000,4509708,3797571,5482
Array,6773,1000,4731078,3333849,5109
Array,6774,1000,4736944,3400648,5785
Array,6775,1000,4652919,4032598,6268
Array,6776,1000,5258280,2916605,5046
Array,6777,1000,5023664,3852157,5900
Array,6778,1000,4922349,3359819,5246
Array,6779,1000,4965267,3260657,5556
Array,6780,1000,5308637,3761948,6017
Array,6781,1000,5103447,3348421,6113
Array,6782,1000,5033284,3507754,5986
Array,6783,1000,5079699,3980673,7145
Array,6784,1000,5516281,3238586,5166
Array,6785,1000,4584684,4019530,6185
Array,6786,1000,4979690,3381723,5578
Array,6787,1000,4988387,3939925,6207
Array,6788,1000,5378285,3381806,6033
Array,6789,1000,5057560,2965544,5069
Array,6790,1000,5095284,3323135,4804
Array,6791,1000,5056551,3965771,6633
Array,6792,1000,3927785,3667552,5885
Array,6793,1000,3636217,4999073,7084
Array,6794,1000,5104292,3432510,6732
Array,6795,1000,4109072,3877352,9685
Array,6796,1000,4349105,4003412,5347
Array,6797,1000,4733790,3634924,5755
Array,6798,1000,5253802,3030941,4988
Array,6799,1000,5106390,3159433,5095
Array,6800,1000,5013268,3577217,6044
Array,6801,1000,5996301,3995613,5771
Array,6802,1000,5555944,3883778,6222
Array,6803,1000,4461623,3699140,6453
Array,6804,1000,5750188,2794510,5020
Array,6805,1000,5103252,2707285,4725
Array,6806,1000,5061936,3175256,5489
Array,6807,1000,4125777,3993767,5403
Array,6808,1000,3913165,4130503,6752
Array,6809,1000,5169483,3379539,6313
Array,6810,1000,4291748,4021204,5652
Array,6811,1000,4335315,4077588,6154
Array,6812,1000,5508064,2945493,5058
Array,6813,1000,3752126,4607158,7057
Array,6814,1000,4056857,3681916,5573
Array,6815,1000,4717747,3596046,5804
Array,6816,1000,5000326,3419338,5908
Array,6817,1000,3902763,4001437,5676
Array,6818,1000,4222804,4267853,6434
Array,6819,1000,5462444,3173688,7678
Array,6820,1000,3025471,5171231,6270
Array,6821,1000,5159609,3252699,5327
Array,6822,1000,5287824,3348997,5277
Array,6823,1000,4447792,3796167,5972
Array,6824,1000,4977549,3235007,5074
Array,6825,1000,4735253,3820297,5512
Array,6826,1000,4316288,4072270,5951
Array,6827,1000,4635614,3393446,5413
Array,6828,1000,4595858,4234604,6252
Array,6829,1000,5524984,3482554,6092
Array,6830,1000,3679297,3770383,4677
Array,6831,1000,5007415,3373732,4786
Array,6832,1000,4585523,4218467,6269
Array,6833,1000,3848572,4008323,6121
Array,6834,1000,4289726,4153653,5657
Array,6835,1000,4747211,3670805,5024
Array,6836,1000,4759727,4135613,5648
Array,6837,1000,3442176,5188189,6727
Array,6838,1000,5354645,3817371,6200
Array,6839,1000,5861246,3234945,7453
Array,6840,1000,4738060,3817596,6615
Array,6841,1000,4820420,3640598,5740
Array,6842,1000,5542740,3204513,24545
Array,6843,1000,8783921,7805151,7048
Array,6844,1000,5470217,3436236,6067
Array,6845,1000,4578350,3729224,6648
Array,6846,1000,4893064,2789553,4795
Array,6847,1000,4687269,3562105,5776
Array,6848,1000,5462771,3371768,5381
Array,6849,1000,5032820,2736845,4314
Array,6850,1000,4995391,3382512,5224
Array,6851,1000,5202673,3181555,5428
Array,6852,1000,5692522,3167498,5863
Array,6853,1000,4288704,4023384,5459
Array,6854,1000,4725967,3846771,6127
Array,6855,1000,4616611,3356970,5435
Array,6856,1000,3889650,4141431,5040
Array,6857,1000,5821168,3233557,5400
Array,6858,1000,4968178,3405106,6184
Array,6859,1000,4797184,4143032,6628
Array,6860,1000,4996266,3772849,7253
Array,6861,1000,5525928,3599457,5568
Array,6862,1000,3874268,4188984,7411
Array,6863,1000,3958524,4565514,5916
Array,6864,1000,5445224,3206479,523577
Array,6865,1000,4696425,3713687,6896
Array,6866,1000,4185337,4165745,7229
Array,6867,1000,4841973,3596014,5621
Array,6868,1000,5529747,3200961,5536
Array,6869,1000,4734280,4746010,5859
Array,6870,1000,5112868,3213050,6013
Array,6871,1000,5332498,3551368,5772
Array,6872,1000,3918444,3842587,5663
Array,6873,1000,4136104,4023064,5444
Array,6874,1000,5548772,2949031,5167
Array,6875,1000,4611212,3728351,5921
Array,6876,1000,5900897,2712153,4770
Array,6877,1000,4808731,3828801,5805
Array,6878,1000,4008608,4131825,5908
Array,6879,1000,4204200,3932142,6230
Array,6880,1000,5893363,3221497,5489
Array,6881,1000,4761115,3428310,6776
Array,6882,1000,5271679,2955046,5512
Array,6883,1000,5341093,2955983,5083
Array,6884,1000,4884352,3287023,5554
Array,6885,1000,4608681,3170168,5975
Array,6886,1000,4908561,3321822,5611
Array,6887,1000,5376294,3211450,5399
Array,6888,1000,4489783,3596156,5130
Array,6889,1000,5618920,2724670,4701
Array,6890,1000,5309157,3367930,6219
Array,6891,1000,4652480,3381309,5198
Array,6892,1000,4310185,3380464,4628
Array,6893,1000,4640412,3565714,5436
Array,6894,1000,5140736,2934878,5057
Array,6895,1000,4260243,3548720,5108
Array,6896,1000,5048508,3261700,6278
Array,6897,1000,4724876,3523228,5465
Array,6898,1000,4744584,2736142,667094
Array,6899,1000,4881691,3674309,6000
Array,6900,1000,5189777,2965018,5092
Array,6901,1000,4744193,3540783,19473
Array,6902,1000,4948303,3153629,4572
Array,6903,1000,8075964,3419709,5875
Array,6904,1000,5701456,3008409,4899
Array,6905,1000,3285389,4337966,6697
Array,6906,1000,4550374,3448395,5662
Array,6907,1000,4363145,3784926,5043
Array,6908,1000,4845873,2717760,5032
Array,6909,1000,4846549,3158386,4922
Array,6910,1000,4271064,3838715,5640
Array,6911,1000,3838547,4716265,6128
Array,6912,1000,4480541,4074555,6507
Array,6913,1000,5578987,2914748,5011
Array,6914,1000,4991349,3177215,6687
Array,6915,1000,4854700,3258484,5906
Array,6916,1000,4846049,3468785,6023
Array,6917,1000,5505608,3299929,6706
Array,6918,1000,4244261,3549006,6623
Array,6919,1000,4737078,3606407,6291
Array,6920,1000,4469977,4240558,6353
Array,6921,1000,5143626,2989679,20727
Array,6922,1000,4149741,3870592,5838
Array,6923,1000,3972924,3828881,5639
Array,6924,1000,4854874,3208573,5496
Array,6925,1000,4600616,3171875,5080
Array,6926,1000,5095509,2955757,5006
Array,6927,1000,4816904,3212514,5563
Array,6928,1000,3733314,3813896,4975
Array,6929,1000,4770287,3612289,5899
Array,6930,1000,4503357,4007781,7144
Array,6931,1000,4677146,3164920,4895
Array,6932,1000,5012067,2984662,4848
Array,6933,1000,4516809,3797659,6920
Array,6934,1000,4956797,3231250,4860
Array,6935,1000,3791117,4453176,6055
Array,6936,1000,4155985,3867416,5594
Array,6937,1000,5241998,5981379,6656
Array,6938,1000,3457080,5815104,5830
Array,6939,1000,4341679,3745556,5516
Array,6940,1000,3300248,5044468,7761
Array,6941,1000,4956946,3284696,5209
Array,6942,1000,4473540,3540876,463358
Array,6943,1000,4709440,3416360,5912
Array,6944,1000,5003538,3733852,6553
Array,6945,1000,4972926,3216691,5529
Array,6946,1000,4903981,3406969,5151
Array,6947,1000,4880699,3713113,5960
Array,6948,1000,4910685,3053843,4775
Array,6949,1000,4142181,3973722,5370
Array,6950,1000,5833429,2727989,4817
Array,6951,1000,4699999,3387185,4399
Array,6952,1000,4738653,4023444,6621
Array,6953,1000,4997100,3155261,5334
Array,6954,1000,5207713,3097897,6699
Array,6955,1000,5194080,2976543,5775
Array,6956,1000,5643290,3069756,6079
Array,6957,1000,3875385,3915995,5994
Array,6958,1000,4231571,3684027,5535
Array,6959,1000,5175884,3709320,5558
Array,6960,1000,4138527,4059896,6409
Array,6961,1000,3414797,5039871,6863
Array,6962,1000,5650589,3217180,5565
Array,6963,1000,3804576,4315319,6324
Array,6964,1000,4547861,3564236,5925
Array,6965,1000,4212135,2946010,4620
Array,6966,1000,4509268,3666421,6452
Array,6967,1000,5471290,3227421,5466
Array,6968,1000,4750747,3239051,5435
Array,6969,1000,5420031,2962005,5442
Array,6970,1000,4643560,3859643,7686
Array,6971,1000,4033531,3948414,6341
Array,6972,1000,5228472,3043850,5190
Array,6973,1000,5358874,3181461,5507
Array,6974,1000,3564999,4517393,5968
Array,6975,1000,4648462,3344542,5230
Array,6976,1000,5402669,3439622,5962
Array,6977,1000,4018380,4182743,5124
Array,6978,1000,4985747,3141558,4758
Array,6979,1000,5005520,3810734,5748
Array,6980,1000,3377014,4697689,6513
Array,6981,1000,4727401,3414658,5769
Array,6982,1000,5217019,3419471,5745
Array,6983,1000,4542270,3437932,5484
Array,6984,1000,4294015,3964075,6118
Array,6985,1000,4870606,3060229,4849
Array,6986,1000,4425009,3875661,5571
Array,6987,1000,4644655,3583775,5414
Array,6988,1000,4961099,2947596,5107
Array,6989,1000,4457479,3641218,6437
Array,6990,1000,5795633,3202798,5033
Array,6991,1000,4402864,3952232,5337
Array,6992,1000,4226973,4142906,5234
Array,6993,1000,4554803,3932358,6004
Array,6994,1000,4968481,3480963,6455
Array,6995,1000,5839811,3158690,5590
Array,6996,1000,5531156,2986992,5905
Array,6997,1000,5135265,3203546,6321
Array,6998,1000,4151756,4238112,6776
Array,6999,1000,3679845,3728272,5590
Array,7000,1000,5580956,2974246,5729
Array,7001,1000,5544100,2957971,4821
Array,7002,1000,3724865,3953910,5550
Array,7003,1000,5002949,3297990,5891
Array,7004,1000,4773273,3158476,5047
Array,7005,1000,3504732,4386490,4271
Array,7006,1000,7162521,3622434,5247
Array,7007,1000,5518570,3391736,5693
Array,7008,1000,4172489,4125475,6181
Array,7009,1000,3423358,4503920,6018
Array,7010,1000,4973762,2984373,5071
Array,7011,1000,4055478,3853144,44293
Array,7012,1000,4668474,3807077,5603
Array,7013,1000,4083434,3524101,4776
Array,7014,1000,4478571,3674456,5447
Array,7015,1000,5293652,3181196,5231
Array,7016,1000,3316605,4218067,4988
Array,7017,1000,4248454,4107286,6381
Array,7018,1000,5344417,3415723,5708
Array,7019,1000,3936089,4407715,6835
Array,7020,1000,4564236,3440584,5077
Array,7021,1000,5149574,3508399,6680
